SITE,SPECIES,time,MESH,MAP,AET,PET,MAT,N,C,Lig,Cel,WSE,pafrm.mean,pafrm.sd
CWT,ANGE,9,1,1905.66,1173.16,1352.79,13.34375,0.6175,44.55,18.68166667,59.37333333,14.74166667,17.885,NA
GSF,ANGE,1,1,508.41,502.5,1421.8,26.38333333,0.6175,44.55,18.68166667,59.37333333,14.74166667,65.16775,1.10064113891253
JUN,ANGE,5,1,2877.81,494.81,543.94,4.277983333,0.6175,44.55,18.68166667,59.37333333,14.74166667,33.687,11.2841978595438
KNZ,ANGE,3,1,791.21,746.72,1250.01,12.57004167,0.6175,44.55,18.68166667,59.37333333,14.74166667,46.182,5.1446881991688
LUQ,ANGE,2,1,3362.82,1233.94,1259.58,23.47708333,0.6175,44.55,18.68166667,59.37333333,14.74166667,6.26225,9.79302732815548
LVW,ANGE,10,1,1096.46,850.81,1083.15,1.707875,0.6175,44.55,18.68166667,59.37333333,14.74166667,64.017,13.1889556826915
NLK,ANGE,2,1,676.63,649.13,884.36,4.137,0.6175,44.55,18.68166667,59.37333333,14.74166667,60.5915,6.78413799486223
NWT,ANGE,1,1,1249.7,646.57,755.51,-3.2115,0.6175,44.55,18.68166667,59.37333333,14.74166667,87.3945,1.69266505842118
AND,BELU,4,1,2309.5,763.6333333,982.3666667,9.1659375,1.6,49.88,26.624,45.782,18.524,55.8405,6.2470439142579
CDR,BELU,9,1,822.7777778,733.2,1026.133333,7.056204167,1.6,49.88,26.624,45.782,18.524,42.007,20.6390327292729
CWT,BELU,4,1,1905.66,1173.16,1352.79,13.34375,1.6,49.88,26.624,45.782,18.524,4.663,NA
CWT,BELU,10,1,1905.66,1173.16,1352.79,13.34375,1.6,49.88,26.624,45.782,18.524,2.2005,0.854892098454536
CWT,BELU,2,1,1905.66,1173.16,1352.79,13.34375,1.6,49.88,26.624,45.782,18.524,21.606,NA
GSF,BELU,0,1,508.41,502.5,1421.8,26.38333333,1.6,49.88,26.624,45.782,18.524,92.98625,5.1262459542372
HBR,BELU,5,1,1396.13,712.53,817.54,5.548666667,1.6,49.88,26.624,45.782,18.524,24.37875,15.4452228725692
KBS,BELU,7,1,811.15,707.59,1007.43,8.838666667,1.6,49.88,26.624,45.782,18.524,16.9145,15.0267262069953
LUQ,BELU,0,1,3362.82,1233.94,1259.58,23.47708333,1.6,49.88,26.624,45.782,18.524,56.3925,3.74466415939623
NWT,BELU,8,1,1249.7,646.57,755.51,-3.2115,1.6,49.88,26.624,45.782,18.524,67.956,NA
ARC,BOER,4,1,326.66,284.43,422.74,-8.872666667,0.8625,44.8975,15.534,64.334,13.19,69.56725,4.90115771187448
BNZ,BOER,6,1,402.87,359.8,575.89,-1.760208333,0.8625,44.8975,15.534,64.334,13.19,54.9865,14.8827088596129
CPR,BOER,1,1,440.4,430.42,1201.73,8.598458333,0.8625,44.8975,15.534,64.334,13.19,82.7553333333333,0.943865633092619
JRN,BOER,3,1,298.1111111,292.2666667,1665.977778,17.14754167,0.8625,44.8975,15.534,64.334,13.19,58.0545,7.30550160267361
KNZ,BOER,6,1,791.21,746.72,1250.01,12.57004167,0.8625,44.8975,15.534,64.334,13.19,25.442,NA
LBS,BOER,4,1,4099.52,1699.15,1772.69,26.18779167,0.8625,44.8975,15.534,64.334,13.19,25.35275,19.8176768294537
NWT,BOER,2,1,1249.7,646.57,755.51,-3.2115,0.8625,44.8975,15.534,64.334,13.19,68.807,2.72780925530605
OLY,BOER,7,1,1530.9,794.19,1043.78,10.7329625,0.8625,44.8975,15.534,64.334,13.19,17.1965,11.8440432426319
UFL,BOER,8,1,1238.47,1165.79,1620.79,20.721375,0.8625,44.8975,15.534,64.334,13.19,8.63433333333333,4.45693104426503
UFL,BOER,6,1,1238.47,1165.79,1620.79,20.721375,0.8625,44.8975,15.534,64.334,13.19,29.028,NA
AND,BOGR,7,1,2309.5,763.6333333,982.3666667,9.1659375,0.96,42.9575,7.962,68.584,13.84,26.042,11.4023255230384
ARC,BOGR,3,1,326.66,284.43,422.74,-8.872666667,0.96,42.9575,7.962,68.584,13.84,58.0035,13.9882084747595
BCI,BOGR,0,1,2692.38,1367.63,1517.06,27.16933333,0.96,42.9575,7.962,68.584,13.84,70.786,4.01324041974396
BCI,BOGR,1,1,2692.38,1367.63,1517.06,27.16933333,0.96,42.9575,7.962,68.584,13.84,14.3295,2.1234416639032
BSF,BOGR,5,1,1244.55,752.61,1096.91,11.29540417,0.96,42.9575,7.962,68.584,13.84,36.7003333333333,3.63865556673524
CDR,BOGR,8,1,822.7777778,733.2,1026.133333,7.056204167,0.96,42.9575,7.962,68.584,13.84,13.955,NA
HFR,BOGR,1,1,1152.13,851.25,1041.04,7.489633333,0.96,42.9575,7.962,68.584,13.84,51.43475,2.80316860891385
KNZ,BOGR,4,1,791.21,746.72,1250.01,12.57004167,0.96,42.9575,7.962,68.584,13.84,22.5036666666667,2.56205646568012
MTV,BOGR,4,1,2685,1084.06,1165.5,17.67916667,0.96,42.9575,7.962,68.584,13.84,13.37075,1.79269283016733
OLY,BOGR,6,1,1530.9,794.19,1043.78,10.7329625,0.96,42.9575,7.962,68.584,13.84,26.20825,5.19482405059754
SEV,BOGR,2,1,254.5,252.22,1601.93,13.17375,0.96,42.9575,7.962,68.584,13.84,38.31875,5.88818785790671
AND,CEGR,2,1,2309.5,763.6333333,982.3666667,9.1659375,1.3275,52.5825,12.374,26.866,49.114,53.1015,5.65700359436572
BCI,CEGR,2,1,2692.38,1367.63,1517.06,27.16933333,1.3275,52.5825,12.374,26.866,49.114,5.8935,3.27700762892002
GSF,CEGR,2,1,508.41,502.5,1421.8,26.38333333,1.3275,52.5825,12.374,26.866,49.114,68.78675,33.2519064252964
GSF,CEGR,3,1,508.41,502.5,1421.8,26.38333333,1.3275,52.5825,12.374,26.866,49.114,29.984,9.85941265999147
HFR,CEGR,9,1,1152.13,851.25,1041.04,7.489633333,1.3275,52.5825,12.374,26.866,49.114,17.05,2.30516810666814
KBS,CEGR,8,1,811.15,707.59,1007.43,8.838666667,1.3275,52.5825,12.374,26.866,49.114,13.204,6.77973981801662
MTV,CEGR,5,1,2685,1084.06,1165.5,17.67916667,1.3275,52.5825,12.374,26.866,49.114,16.4595,10.109698890999
OLY,CEGR,1,1,1530.9,794.19,1043.78,10.7329625,1.3275,52.5825,12.374,26.866,49.114,54.15925,3.01756981416062
SMR,CEGR,4,1,240.31,236.14,1860.46,14.64165417,1.3275,52.5825,12.374,26.866,49.114,71.7565,32.5530748854851
UFL,CEGR,3,1,1238.47,1165.79,1620.79,20.721375,1.3275,52.5825,12.374,26.866,49.114,29.997,1.47104486675288
UFL,CEGR,2,1,1238.47,1165.79,1620.79,20.721375,1.3275,52.5825,12.374,26.866,49.114,49.253,NA
VCR,CEGR,3,1,1138.09,993.17,1215.28,15.028375,1.3275,52.5825,12.374,26.866,49.114,5.99,NA
BSF,CONU,8,1,1244.55,752.61,1096.91,11.29540417,0.8075,44.125,0.7575,37.008,51.742,17.9036666666667,7.91140773398346
BSF,CONU,10,1,1244.55,752.61,1096.91,11.29540417,0.8075,44.125,0.7575,37.008,51.742,24.449,NA
CPR,CONU,5,1,440.4,430.42,1201.73,8.598458333,0.8075,44.125,0.7575,37.008,51.742,39.483,NA
HBR,CONU,6,1,1396.13,712.53,817.54,5.548666667,0.8075,44.125,0.7575,37.008,51.742,1.53375,1.15550115390105
HFR,CONU,3,1,1152.13,851.25,1041.04,7.489633333,0.8075,44.125,0.7575,37.008,51.742,11.01275,5.0347264986955
LBS,CONU,1,1,4099.52,1699.15,1772.69,26.18779167,0.8075,44.125,0.7575,37.008,51.742,8.95525,5.87169267900379
UFL,CONU,7,1,1238.47,1165.79,1620.79,20.721375,0.8075,44.125,0.7575,37.008,51.742,8.5055,2.33840212538391
UFL,CONU,6,1,1238.47,1165.79,1620.79,20.721375,0.8075,44.125,0.7575,37.008,51.742,8.394,NA
VCR,CONU,2,1,1138.09,993.17,1215.28,15.028375,0.8075,44.125,0.7575,37.008,51.742,0.807333333333333,0.640571879911484
AND,DRGL,1,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,51.86075,2.56178015905607
AND,DRGL,2,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,43.2415,6.19123749073371
AND,DRGL,3,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,28.2295,4.90662956281261
AND,DRGL,4,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,25.58425,2.62745585119903
AND,DRGL,5,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,21.764,3.63330345553465
AND,DRGL,6,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,13.6895,12.0664442843228
AND,DRGL,7,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,14.806,11.0361304359816
AND,DRGL,8,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,12.2905,4.56257277567529
AND,DRGL,9,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,15.8715,9.28778992369372
AND,DRGL,10,1,2309.5,763.6333333,982.3666667,9.1659375,1.973333333,47.79333333,10.90875,39.8175,40.23125,9.51425,8.0136350626084
ARC,DRGL,1,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,68.31825,7.09240073952396
ARC,DRGL,2,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,57.79075,6.60513075192309
ARC,DRGL,3,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,51.7635,7.1197541858316
ARC,DRGL,4,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,49.7195,9.37596787892678
ARC,DRGL,6,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,36.2076666666667,3.19394933167909
ARC,DRGL,7,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,34.83725,6.52216939241333
ARC,DRGL,8,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,33.3145,5.98017221045236
ARC,DRGL,9,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,30.5293333333333,3.78662136123132
ARC,DRGL,10,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,36.46725,4.70699333439086
ARC,DRGL,5,1,326.66,284.43,422.74,-8.872666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,42.706,6.65900810932078
BCI,DRGL,0,1,2692.38,1367.63,1517.06,27.16933333,1.973333333,47.79333333,10.90875,39.8175,40.23125,73.26675,4.73154128341565
BCI,DRGL,1,1,2692.38,1367.63,1517.06,27.16933333,1.973333333,47.79333333,10.90875,39.8175,40.23125,NA,NA
BCI,DRGL,2,1,2692.38,1367.63,1517.06,27.16933333,1.973333333,47.79333333,10.90875,39.8175,40.23125,NA,NA
BNZ,DRGL,1,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,73.934,3.39751291388275
BNZ,DRGL,2,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,63.7475,8.25302403163027
BNZ,DRGL,3,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,61.671,12.9311042838576
BNZ,DRGL,4,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,62.567,14.1329326043819
BNZ,DRGL,5,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,49.21975,13.3242420015799
BNZ,DRGL,6,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,47.40125,9.33926615157743
BNZ,DRGL,7,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,38.4933333333333,10.720260366863
BNZ,DRGL,8,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,43.583,10.8333823280943
BNZ,DRGL,9,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,30.22,12.8010050647075
BNZ,DRGL,10,1,402.87,359.8,575.89,-1.760208333,1.973333333,47.79333333,10.90875,39.8175,40.23125,32.6215,9.04529997659926
BSF,DRGL,1,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,60.1735,2.64888183956929
BSF,DRGL,2,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,61.2335,4.60823498388121
BSF,DRGL,3,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,38.80275,26.6528481201666
BSF,DRGL,5,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,50.58175,16.996774367999
BSF,DRGL,6,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,35.75825,16.7084228534593
BSF,DRGL,8,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,44.15,7.94438940384974
BSF,DRGL,10,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,28.6456666666667,3.17846509078412
BSF,DRGL,4,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,44.7816666666667,2.89175281331813
BSF,DRGL,7,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,24.0386666666667,9.04882778780397
BSF,DRGL,9,1,1244.55,752.61,1096.91,11.29540417,1.973333333,47.79333333,10.90875,39.8175,40.23125,50.4416666666667,12.671113302837
CDR,DRGL,1,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,57.90025,3.76258141661634
CDR,DRGL,2,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,44.12725,6.6910531495423
CDR,DRGL,3,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,39.11,5.26284732820552
CDR,DRGL,4,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,40.8726666666667,22.0752712856113
CDR,DRGL,5,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,33.7925,16.4593245456793
CDR,DRGL,6,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,28.3825,1.32723942828715
CDR,DRGL,8,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,2.256,NA
CDR,DRGL,7,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,26.869,NA
CDR,DRGL,10,1,822.7777778,733.2,1026.133333,7.056204167,1.973333333,47.79333333,10.90875,39.8175,40.23125,13.278,NA
CPR,DRGL,1,1,440.4,430.42,1201.73,8.598458333,1.973333333,47.79333333,10.90875,39.8175,40.23125,81.9165,2.90612164232676
CPR,DRGL,2,1,440.4,430.42,1201.73,8.598458333,1.973333333,47.79333333,10.90875,39.8175,40.23125,71.5985,5.58498895850893
CPR,DRGL,3,1,440.4,430.42,1201.73,8.598458333,1.973333333,47.79333333,10.90875,39.8175,40.23125,54.9275,5.22347358884233
CPR,DRGL,4,1,440.4,430.42,1201.73,8.598458333,1.973333333,47.79333333,10.90875,39.8175,40.23125,18.384,18.5253829110224
CWT,DRGL,1,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,33.78775,4.23312842351847
CWT,DRGL,2,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,28.2835,3.18308911803194
CWT,DRGL,3,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,22.9305,2.72686908376621
CWT,DRGL,4,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,17.641,6.7233779704352
CWT,DRGL,5,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,10.16875,5.28359677839506
CWT,DRGL,6,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,12.734,2.85245029170828
CWT,DRGL,7,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,5.025,3.79999184209651
CWT,DRGL,8,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,6.06025,7.16391756769065
CWT,DRGL,9,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,2.32275,1.98598294302846
CWT,DRGL,10,1,1905.66,1173.16,1352.79,13.34375,1.973333333,47.79333333,10.90875,39.8175,40.23125,2.644,2.22128896514314
GSF,DRGL,0,1,508.41,502.5,1421.8,26.38333333,1.973333333,47.79333333,10.90875,39.8175,40.23125,78.76475,14.7618685893758
GSF,DRGL,1,1,508.41,502.5,1421.8,26.38333333,1.973333333,47.79333333,10.90875,39.8175,40.23125,46.0244166666667,7.81481667857263
GSF,DRGL,2,1,508.41,502.5,1421.8,26.38333333,1.973333333,47.79333333,10.90875,39.8175,40.23125,46.1213333333333,11.2944729953382
GSF,DRGL,3,1,508.41,502.5,1421.8,26.38333333,1.973333333,47.79333333,10.90875,39.8175,40.23125,33.2911818181818,15.6452572418492
HBR,DRGL,1,1,1396.13,712.53,817.54,5.548666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,37.16875,3.45451177206466
HBR,DRGL,2,1,1396.13,712.53,817.54,5.548666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,30.063,2.14577491829875
HBR,DRGL,3,1,1396.13,712.53,817.54,5.548666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,17.76425,2.40911939305631
HBR,DRGL,4,1,1396.13,712.53,817.54,5.548666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,19.24925,4.59671979966874
HBR,DRGL,5,1,1396.13,712.53,817.54,5.548666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,12.58,3.12809153745006
HBR,DRGL,6,1,1396.13,712.53,817.54,5.548666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,9.48675,8.40012612504519
HFR,DRGL,1,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,43.43125,5.71136121398977
HFR,DRGL,2,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,24.5005,3.74195497033302
HFR,DRGL,3,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,19.17175,4.13323322795444
HFR,DRGL,4,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,20.047,7.23911619835829
HFR,DRGL,6,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,11.80325,4.46771875979976
HFR,DRGL,8,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,13.35725,2.34502883777577
HFR,DRGL,9,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,11.50275,2.63046274446151
HFR,DRGL,10,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,11.14425,7.00024634685571
HFR,DRGL,5,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,13.283,NA
HFR,DRGL,7,1,1152.13,851.25,1041.04,7.489633333,1.973333333,47.79333333,10.90875,39.8175,40.23125,7.603,3.50256648759163
JRN,DRGL,1,1,298.1111111,292.2666667,1665.977778,17.14754167,1.973333333,47.79333333,10.90875,39.8175,40.23125,70.534,7.86933148367763
JRN,DRGL,2,1,298.1111111,292.2666667,1665.977778,17.14754167,1.973333333,47.79333333,10.90875,39.8175,40.23125,54.86175,6.00322759716249
JRN,DRGL,3,1,298.1111111,292.2666667,1665.977778,17.14754167,1.973333333,47.79333333,10.90875,39.8175,40.23125,48.89325,11.1608164090566
JRN,DRGL,6,1,298.1111111,292.2666667,1665.977778,17.14754167,1.973333333,47.79333333,10.90875,39.8175,40.23125,30.063,NA
JRN,DRGL,5,1,298.1111111,292.2666667,1665.977778,17.14754167,1.973333333,47.79333333,10.90875,39.8175,40.23125,0.673,NA
JUN,DRGL,1,1,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125,47.5945,6.12065015609725
JUN,DRGL,2,1,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125,37.48925,6.86955570494434
JUN,DRGL,3,1,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125,29.842,4.38402912094951
JUN,DRGL,5,1,2877.81,494.81,543.94,4.277983333,1.973333333,47.79333333,10.90875,39.8175,40.23125,18.135,8.50649457767417
KBS,DRGL,1,1,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,45.1565,1.13428700071895
KBS,DRGL,2,1,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,48.50925,13.7513199699762
KBS,DRGL,3,1,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,17.71625,13.1546075166334
KBS,DRGL,4,1,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,1.676,1.78000243445526
KBS,DRGL,5,1,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,1.12025,0.582269911638924
KBS,DRGL,7,1,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,5.26975,8.6018283473147
KBS,DRGL,6,1,811.15,707.59,1007.43,8.838666667,1.973333333,47.79333333,10.90875,39.8175,40.23125,12.1833333333333,4.46961858924599
KNZ,DRGL,1,1,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125,20.6245,39.2230123481951
KNZ,DRGL,2,1,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125,17.67375,33.3488333766465
KNZ,DRGL,3,1,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125,16.861,23.6797767866732
KNZ,DRGL,4,1,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125,5.71466666666667,5.20167062907037
KNZ,DRGL,7,1,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125,4.223,NA
KNZ,DRGL,8,1,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125,5.365,NA
KNZ,DRGL,6,1,791.21,746.72,1250.01,12.57004167,1.973333333,47.79333333,10.90875,39.8175,40.23125,15.101,NA
LBS,DRGL,0,1,4099.52,1699.15,1772.69,26.18779167,1.973333333,47.79333333,10.90875,39.8175,40.23125,39.7925,3.16552812865931
LBS,DRGL,1,1,4099.52,1699.15,1772.69,26.18779167,1.973333333,47.79333333,10.90875,39.8175,40.23125,12.2429230769231,4.94756996685475
LBS,DRGL,2,1,4099.52,1699.15,1772.69,26.18779167,1.973333333,47.79333333,10.90875,39.8175,40.23125,12.9935,10.5202854365586
LBS,DRGL,3,1,4099.52,1699.15,1772.69,26.18779167,1.973333333,47.79333333,10.90875,39.8175,40.23125,13.858,13.3154447809409
LBS,DRGL,4,1,4099.52,1699.15,1772.69,26.18779167,1.973333333,47.79333333,10.90875,39.8175,40.23125,8.417125,8.58239695851756
LUQ,DRGL,0,1,3362.82,1233.94,1259.58,23.47708333,1.973333333,47.79333333,10.90875,39.8175,40.23125,25.57175,2.41876213175252
LUQ,DRGL,1,1,3362.82,1233.94,1259.58,23.47708333,1.973333333,47.79333333,10.90875,39.8175,40.23125,12.90215,10.9388624842805
LUQ,DRGL,2,1,3362.82,1233.94,1259.58,23.47708333,1.973333333,47.79333333,10.90875,39.8175,40.23125,1.89525,1.33348280317507
LUQ,DRGL,3,1,3362.82,1233.94,1259.58,23.47708333,1.973333333,47.79333333,10.90875,39.8175,40.23125,7.15825,2.92046404703088
LVW,DRGL,1,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,58.7975,9.68157743689873
LVW,DRGL,2,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,59.899,16.7681146425788
LVW,DRGL,3,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,49.03575,10.3579717890779
LVW,DRGL,5,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,25.15425,8.46263853160861
LVW,DRGL,6,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,60.5235,28.5451936497197
LVW,DRGL,7,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,45.7255,23.4390539413746
LVW,DRGL,8,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,44.0323333333333,8.89014523690886
LVW,DRGL,9,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,40.41725,13.2916295809305
LVW,DRGL,4,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,41.262,15.2335265779136
LVW,DRGL,10,1,1096.46,850.81,1083.15,1.707875,1.973333333,47.79333333,10.90875,39.8175,40.23125,31.0355,2.52083567493004
MTV,DRGL,0,1,2685,1084.06,1165.5,17.67916667,1.973333333,47.79333333,10.90875,39.8175,40.23125,33.9,3.91509752964938
MTV,DRGL,1,1,2685,1084.06,1165.5,17.67916667,1.973333333,47.79333333,10.90875,39.8175,40.23125,18.0265,3.68152617809517
MTV,DRGL,2,1,2685,1084.06,1165.5,17.67916667,1.973333333,47.79333333,10.90875,39.8175,40.23125,21.231875,5.330712856042
MTV,DRGL,3,1,2685,1084.06,1165.5,17.67916667,1.973333333,47.79333333,10.90875,39.8175,40.23125,14.9666666666667,5.07889991369522
MTV,DRGL,4,1,2685,1084.06,1165.5,17.67916667,1.973333333,47.79333333,10.90875,39.8175,40.23125,12.432125,5.94043481904193
MTV,DRGL,5,1,2685,1084.06,1165.5,17.67916667,1.973333333,47.79333333,10.90875,39.8175,40.23125,8.538375,4.88721398688163
NIN,DRGL,1,1,1491.22,1206.53,1456.16,18.203875,1.973333333,47.79333333,10.90875,39.8175,40.23125,13.06625,4.13261953850097
NIN,DRGL,2,1,1491.22,1206.53,1456.16,18.203875,1.973333333,47.79333333,10.90875,39.8175,40.23125,NA,NA
