location,country,site,lat,long,t,litter.spp,type,MAT,MAP,CDI_LT,CDI_atan,Nt,Mt,Cell,Lig,C,N,CN,LIG_N,Ls
Strasan,Sweden,STR,60.75,16.25,1.866,NSF,L,3.1,745,0.2832,0.161,NA,56.6,44.3,37,NA,1.83,NA,20.21857923,0.455104551
Strasan,Sweden,STR,60.75,16.25,2.112,NSF,L,3.1,745,0.2832,0.161,NA,62.8,44.3,37,NA,1.83,NA,20.21857923,0.455104551
Strasan,Sweden,STR,60.75,16.25,2.745,NSF,L,3.1,745,0.2832,0.161,NA,60.1,44.3,37,NA,1.83,NA,20.21857923,0.455104551
Strasan,Sweden,STR,60.75,16.25,2.866,NSF,L,3.1,745,0.2832,0.161,NA,59.3,44.3,37,NA,1.83,NA,20.21857923,0.455104551
Strasan,Sweden,STR,60.75,16.25,3.112,NSF,L,3.1,745,0.2832,0.161,NA,52.1,44.3,37,NA,1.83,NA,20.21857923,0.455104551
Strasan,Sweden,STR,60.75,16.25,3.707,NSF,L,3.1,745,0.2832,0.161,NA,49.3,44.3,37,NA,1.83,NA,20.21857923,0.455104551
Strasan,Sweden,STR,60.75,16.25,3.899,NSF,L,3.1,745,0.2832,0.161,NA,48,44.3,37,NA,1.83,NA,20.21857923,0.455104551
Strasan,Sweden,STR,60.75,16.25,0.715,NSF,L,3.1,745,0.2832,0.161,NA,74.6,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,1,NSF,L,3.1,745,0.2832,0.161,NA,70.1,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,1.134,NSF,L,3.1,745,0.2832,0.161,NA,67.2,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,1.866,NSF,L,3.1,745,0.2832,0.161,NA,62.5,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,2.112,NSF,L,3.1,745,0.2832,0.161,NA,60.4,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,2.745,NSF,L,3.1,745,0.2832,0.161,NA,58.3,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,2.866,NSF,L,3.1,745,0.2832,0.161,NA,57.7,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,3.112,NSF,L,3.1,745,0.2832,0.161,NA,51.4,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,3.707,NSF,L,3.1,745,0.2832,0.161,NA,52.8,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,3.899,NSF,L,3.1,745,0.2832,0.161,NA,48.7,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,4.132,NSF,L,3.1,745,0.2832,0.161,NA,48.3,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,4.721,NSF,L,3.1,745,0.2832,0.161,NA,47,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,5.123,NSF,L,3.1,745,0.2832,0.161,NA,38.4,42.2,34,NA,1.36,NA,25,0.446194226
Strasan,Sweden,STR,60.75,16.25,0.715,NSF,L,3.1,745,0.2832,0.161,NA,80.6,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,1,NSF,L,3.1,745,0.2832,0.161,NA,75.1,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,1.134,NSF,L,3.1,745,0.2832,0.161,NA,71.5,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,1.866,NSF,L,3.1,745,0.2832,0.161,NA,65,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,2.112,NSF,L,3.1,745,0.2832,0.161,NA,61.5,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,2.745,NSF,L,3.1,745,0.2832,0.161,NA,61.7,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,2.866,NSF,L,3.1,745,0.2832,0.161,NA,60.2,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,3.112,NSF,L,3.1,745,0.2832,0.161,NA,55.4,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,3.707,NSF,L,3.1,745,0.2832,0.161,NA,49.7,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,3.899,NSF,L,3.1,745,0.2832,0.161,NA,49.5,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,4.132,NSF,L,3.1,745,0.2832,0.161,NA,46.5,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,4.721,NSF,L,3.1,745,0.2832,0.161,NA,40.1,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Strasan,Sweden,STR,60.75,16.25,5.123,NSF,L,3.1,745,0.2832,0.161,NA,38.3,47.4,33.4,NA,0.71,NA,47.04225352,0.413366337
Jadraas,Sweden,JAD,60.82,16.02,0.553,LPI,L,3.8,609,0.2833,0.1642,NA,91.52,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,0.855,LPI,L,3.8,609,0.2833,0.1642,NA,86,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,0.937,LPI,L,3.8,609,0.2833,0.1642,NA,83.1,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,1.011,LPI,L,3.8,609,0.2833,0.1642,NA,80.3,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,1.548,LPI,L,3.8,609,0.2833,0.1642,NA,77.2,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,1.853,LPI,L,3.8,609,0.2833,0.1642,NA,70.5,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,2.005,LPI,L,3.8,609,0.2833,0.1642,NA,67.2,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,2.573,LPI,L,3.8,609,0.2833,0.1642,NA,62.6,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,2.847,LPI,L,3.8,609,0.2833,0.1642,NA,51.4,43,37.6,NA,0.31,NA,121.2903226,0.466501241
Jadraas,Sweden,JAD,60.82,16.02,0.553,STI,L,3.8,609,0.2833,0.1642,NA,79.5,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,0.855,STI,L,3.8,609,0.2833,0.1642,NA,73.4,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,0.937,STI,L,3.8,609,0.2833,0.1642,NA,72.3,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,1.011,STI,L,3.8,609,0.2833,0.1642,NA,71.6,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,1.548,STI,L,3.8,609,0.2833,0.1642,NA,69.5,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,1.853,STI,L,3.8,609,0.2833,0.1642,NA,62.9,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,2.005,STI,L,3.8,609,0.2833,0.1642,NA,61.9,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,2.573,STI,L,3.8,609,0.2833,0.1642,NA,56.9,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,2.847,STI,L,3.8,609,0.2833,0.1642,NA,51.7,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,3.003,STI,L,3.8,609,0.2833,0.1642,NA,47.3,44.4,31.2,NA,0.3,NA,104,0.412698413
Jadraas,Sweden,JAD,60.82,16.02,0.553,SPI,L,3.8,609,0.2833,0.1642,NA,78.3,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,0.855,SPI,L,3.8,609,0.2833,0.1642,NA,59.3,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,0.937,SPI,L,3.8,609,0.2833,0.1642,NA,56.8,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,1.011,SPI,L,3.8,609,0.2833,0.1642,NA,53.4,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,1.548,SPI,L,3.8,609,0.2833,0.1642,NA,51.6,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,1.853,SPI,L,3.8,609,0.2833,0.1642,NA,46.4,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,2.005,SPI,L,3.8,609,0.2833,0.1642,NA,44.4,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,2.573,SPI,L,3.8,609,0.2833,0.1642,NA,42,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,2.847,SPI,L,3.8,609,0.2833,0.1642,NA,37.9,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,3.003,SPI,L,3.8,609,0.2833,0.1642,NA,33.2,48.5,23.9,NA,1.21,NA,19.75206612,0.330110497
Jadraas,Sweden,JAD,60.82,16.02,0.553,SPI,L,3.8,609,0.2833,0.1642,NA,78.8,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,0.855,SPI,L,3.8,609,0.2833,0.1642,NA,71.3,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,0.937,SPI,L,3.8,609,0.2833,0.1642,NA,70.6,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,1.011,SPI,L,3.8,609,0.2833,0.1642,NA,69.5,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,1.548,SPI,L,3.8,609,0.2833,0.1642,NA,64.8,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,1.853,SPI,L,3.8,609,0.2833,0.1642,NA,63.3,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,2.005,SPI,L,3.8,609,0.2833,0.1642,NA,55.4,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,2.573,SPI,L,3.8,609,0.2833,0.1642,NA,52.2,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,2.847,SPI,L,3.8,609,0.2833,0.1642,NA,43.3,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,3.003,SPI,L,3.8,609,0.2833,0.1642,NA,38.8,51.1,27.7,NA,0.36,NA,76.94444444,0.351522843
Jadraas,Sweden,JAD,60.82,16.02,0.553,TAG,L,3.8,609,0.2833,0.1642,NA,60.5,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,0.855,TAG,L,3.8,609,0.2833,0.1642,NA,54.3,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,0.937,TAG,L,3.8,609,0.2833,0.1642,NA,56.8,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,1.011,TAG,L,3.8,609,0.2833,0.1642,NA,51.3,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,1.548,TAG,L,3.8,609,0.2833,0.1642,NA,51,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,1.853,TAG,L,3.8,609,0.2833,0.1642,NA,46.8,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,2.005,TAG,L,3.8,609,0.2833,0.1642,NA,46.3,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,2.573,TAG,L,3.8,609,0.2833,0.1642,NA,45.1,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,2.847,TAG,L,3.8,609,0.2833,0.1642,NA,41.1,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,3.003,TAG,L,3.8,609,0.2833,0.1642,NA,37.1,42.4,23,NA,2.42,NA,9.504132231,0.351681957
Jadraas,Sweden,JAD,60.82,16.02,0.553,SBI,L,3.8,609,0.2833,0.1642,NA,67.5,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,0.855,SBI,L,3.8,609,0.2833,0.1642,NA,58.1,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,0.937,SBI,L,3.8,609,0.2833,0.1642,NA,56.1,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,1.011,SBI,L,3.8,609,0.2833,0.1642,NA,54.4,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,1.548,SBI,L,3.8,609,0.2833,0.1642,NA,52.5,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,1.853,SBI,L,3.8,609,0.2833,0.1642,NA,49.4,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,2.005,SBI,L,3.8,609,0.2833,0.1642,NA,46.7,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,2.573,SBI,L,3.8,609,0.2833,0.1642,NA,46.2,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,2.847,SBI,L,3.8,609,0.2833,0.1642,NA,42.7,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Jadraas,Sweden,JAD,60.82,16.02,3.003,SBI,L,3.8,609,0.2833,0.1642,NA,40.5,52.1,17.9,NA,2.43,NA,7.366255144,0.255714286
Ehrhorn,Germany,EHR,53,9.95,1.008,SPI,L,9,730,0.4288,0.2488,NA,51.1,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Ehrhorn,Germany,EHR,53,9.95,2.008,SPI,L,9,730,0.4288,0.2488,NA,36.6,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Ehrhorn,Germany,EHR,53,9.95,1.008,SPI,L,9,730,0.4288,0.2488,NA,61.4,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Ehrhorn,Germany,EHR,53,9.95,2.008,SPI,L,9,730,0.4288,0.2488,NA,44.7,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Ehrhorn,Germany,EHR,53,9.95,1.008,LPI,L,9,730,0.4288,0.2488,NA,70.7,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Ehrhorn,Germany,EHR,53,9.95,2.008,LPI,L,9,730,0.4288,0.2488,NA,50.8,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Ehrhorn,Germany,EHR,53,9.95,1.008,SPF,L,9,730,0.4288,0.2488,NA,62.8,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Ehrhorn,Germany,EHR,53,9.95,2.008,SPF,L,9,730,0.4288,0.2488,NA,43.9,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Manjarv,Sweden,MA,65.78,20.62,1.025,SPI,L,0.2,516,0.2157,0.1209,NA,71.3,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Manjarv,Sweden,MA,65.78,20.62,2.008,SPI,L,0.2,516,0.2157,0.1209,NA,52.7,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Manjarv,Sweden,MA,65.78,20.62,3.003,SPI,L,0.2,516,0.2157,0.1209,NA,43.5,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Manjarv,Sweden,MA,65.78,20.62,4,SPI,L,0.2,516,0.2157,0.1209,NA,40.5,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Harads,Sweden,HAR,66.13,20.88,0.753,SPI,L,0.6,470,0.201,0.1146,NA,92.75,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,1.003,SPI,L,0.6,470,0.201,0.1146,NA,87.2,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,1.748,SPI,L,0.6,470,0.201,0.1146,NA,83.2,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,2.016,SPI,L,0.6,470,0.201,0.1146,NA,78.7,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,2.756,SPI,L,0.6,470,0.201,0.1146,NA,73.7,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,3.011,SPI,L,0.6,470,0.201,0.1146,NA,64.6,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,3.756,SPI,L,0.6,470,0.201,0.1146,NA,60,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,4.003,SPI,L,0.6,470,0.201,0.1146,NA,55.3,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,5,SPI,L,0.6,470,0.201,0.1146,NA,47.6,51.5,28.8,NA,0.366,NA,78.68852459,0.358655044
Harads,Sweden,HAR,66.13,20.88,1.03,SPI,L,0.6,470,0.201,0.1146,NA,74.1,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Harads,Sweden,HAR,66.13,20.88,2.005,SPI,L,0.6,470,0.201,0.1146,NA,59.8,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Harads,Sweden,HAR,66.13,20.88,3.003,SPI,L,0.6,470,0.201,0.1146,NA,51.9,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Harads,Sweden,HAR,66.13,20.88,3.997,SPI,L,0.6,470,0.201,0.1146,NA,48.7,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Harads,Sweden,HAR,66.13,20.88,1.03,SPI,L,0.6,470,0.201,0.1146,NA,78.1,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Harads,Sweden,HAR,66.13,20.88,2.005,SPI,L,0.6,470,0.201,0.1146,NA,65.6,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Harads,Sweden,HAR,66.13,20.88,3.003,SPI,L,0.6,470,0.201,0.1146,NA,56.7,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Harads,Sweden,HAR,66.13,20.88,3.997,SPI,L,0.6,470,0.201,0.1146,NA,50.5,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Harads,Sweden,HAR,66.13,20.88,1.03,LPI,L,0.6,470,0.201,0.1146,NA,89,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Harads,Sweden,HAR,66.13,20.88,2.005,LPI,L,0.6,470,0.201,0.1146,NA,77.3,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Harads,Sweden,HAR,66.13,20.88,3.003,LPI,L,0.6,470,0.201,0.1146,NA,66.5,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Harads,Sweden,HAR,66.13,20.88,3.997,LPI,L,0.6,470,0.201,0.1146,NA,60.7,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Harads,Sweden,HAR,66.13,20.88,1.03,SPF,L,0.6,470,0.201,0.1146,NA,79.3,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Harads,Sweden,HAR,66.13,20.88,2.005,SPF,L,0.6,470,0.201,0.1146,NA,67,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Harads,Sweden,HAR,66.13,20.88,3.003,SPF,L,0.6,470,0.201,0.1146,NA,58,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Harads,Sweden,HAR,66.13,20.88,3.997,SPF,L,0.6,470,0.201,0.1146,NA,54.4,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Nennesmo,Sweden,NEN,58.27,13.58,0.499,SPI,L,6.2,930,0.3042,0.1767,NA,81.6,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Nennesmo,Sweden,NEN,58.27,13.58,1.011,SPI,L,6.2,930,0.3042,0.1767,NA,53.4,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Nennesmo,Sweden,NEN,58.27,13.58,1.493,SPI,L,6.2,930,0.3042,0.1767,NA,49.1,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Nennesmo,Sweden,NEN,58.27,13.58,1.994,SPI,L,6.2,930,0.3042,0.1767,NA,40.1,45.4,28.4,NA,1.34,NA,21.19402985,0.384823848
Nennesmo,Sweden,NEN,58.27,13.58,0.499,SPI,L,6.2,930,0.3042,0.1767,NA,85,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Nennesmo,Sweden,NEN,58.27,13.58,1.011,SPI,L,6.2,930,0.3042,0.1767,NA,65.2,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Nennesmo,Sweden,NEN,58.27,13.58,1.493,SPI,L,6.2,930,0.3042,0.1767,NA,60.1,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Nennesmo,Sweden,NEN,58.27,13.58,1.994,SPI,L,6.2,930,0.3042,0.1767,NA,42.3,49.2,23.1,NA,0.48,NA,48.125,0.319502075
Nennesmo,Sweden,NEN,58.27,13.58,0.499,LPI,L,6.2,930,0.3042,0.1767,NA,92.5,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Nennesmo,Sweden,NEN,58.27,13.58,1.011,LPI,L,6.2,930,0.3042,0.1767,NA,76.9,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Nennesmo,Sweden,NEN,58.27,13.58,1.493,LPI,L,6.2,930,0.3042,0.1767,NA,71.5,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Nennesmo,Sweden,NEN,58.27,13.58,1.994,LPI,L,6.2,930,0.3042,0.1767,NA,52.7,47.4,38.1,NA,0.39,NA,97.69230769,0.445614035
Nennesmo,Sweden,NEN,58.27,13.58,0.499,SPF,L,6.2,930,0.3042,0.1767,NA,87.4,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Nennesmo,Sweden,NEN,58.27,13.58,1.011,SPF,L,6.2,930,0.3042,0.1767,NA,65.6,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Nennesmo,Sweden,NEN,58.27,13.58,1.493,SPF,L,6.2,930,0.3042,0.1767,NA,59.8,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Nennesmo,Sweden,NEN,58.27,13.58,1.994,SPF,L,6.2,930,0.3042,0.1767,NA,48.2,50.9,26.5,NA,0.7,NA,37.85714286,0.342377261
Farabol,Sweden,FAR,56.43,14.58,0.504109589,NSP,R,5.7,660,0.35358992,0.205470599,NA,72.11,61.8,22,NA,0.44,NA,50,0.262529833
Farabol,Sweden,FAR,56.43,14.58,0.997260274,NSP,R,5.7,660,0.35358992,0.205470599,NA,70.67,61.8,22,NA,0.44,NA,50,0.262529833
Farabol,Sweden,FAR,56.43,14.58,1.501369863,NSP,R,5.7,660,0.35358992,0.205470599,NA,57.53,61.8,22,NA,0.44,NA,50,0.262529833
Farabol,Sweden,FAR,56.43,14.58,1.994520548,NSP,R,5.7,660,0.35358992,0.205470599,NA,53.37,61.8,22,NA,0.44,NA,50,0.262529833
Farabol,Sweden,FAR,56.43,14.58,2.531506849,NSP,R,5.7,660,0.35358992,0.205470599,NA,41.27,61.8,22,NA,0.44,NA,50,0.262529833
Farabol,Sweden,FAR,56.43,14.58,2.991780822,NSP,R,5.7,660,0.35358992,0.205470599,NA,40.93,61.8,22,NA,0.44,NA,50,0.262529833
Farabol,Sweden,FAR,56.43,14.58,3.989041096,NSP,R,5.7,660,0.35358992,0.205470599,NA,35.99,61.8,22,NA,0.44,NA,50,0.262529833
Farabol,Sweden,FAR,56.43,14.58,5.005479452,NSP,R,5.7,660,0.35358992,0.205470599,NA,33.21,61.8,22,NA,0.44,NA,50,0.262529833
Grensholm,Sweden,GRE,58.55,15.85,0.495890411,NSP,R,6.1,520,0.3127075,0.180710732,NA,65.95,60.3,21.6,NA,0.47,NA,45.95744681,0.263736264
Grensholm,Sweden,GRE,58.55,15.85,1.010958904,NSP,R,6.1,520,0.3127075,0.180710732,NA,60.31,60.3,21.6,NA,0.47,NA,45.95744681,0.263736264
Grensholm,Sweden,GRE,58.55,15.85,1.479452055,NSP,R,6.1,520,0.3127075,0.180710732,NA,48.65,60.3,21.6,NA,0.47,NA,45.95744681,0.263736264
Grensholm,Sweden,GRE,58.55,15.85,2.016438356,NSP,R,6.1,520,0.3127075,0.180710732,NA,47.74,60.3,21.6,NA,0.47,NA,45.95744681,0.263736264
Grensholm,Sweden,GRE,58.55,15.85,2.97260274,NSP,R,6.1,520,0.3127075,0.180710732,NA,35.04,60.3,21.6,NA,0.47,NA,45.95744681,0.263736264
Grensholm,Sweden,GRE,58.55,15.85,4.005479452,NSP,R,6.1,520,0.3127075,0.180710732,NA,31.12,60.3,21.6,NA,0.47,NA,45.95744681,0.263736264
Grensholm,Sweden,GRE,58.55,15.85,5.021917808,NSP,R,6.1,520,0.3127075,0.180710732,NA,20.74,60.3,21.6,NA,0.47,NA,45.95744681,0.263736264
Harads,Sweden,HAR,66.13,20.88,0.98630137,SPI,R,0.6,470,0.201048029,0.114605447,NA,70.34,59.5,21.7,NA,0.25,NA,86.8,0.267241379
Harads,Sweden,HAR,66.13,20.88,1.216438356,SPI,R,0.6,470,0.201048029,0.114605447,NA,67.91,59.5,21.7,NA,0.25,NA,86.8,0.267241379
Harads,Sweden,HAR,66.13,20.88,1.978082192,SPI,R,0.6,470,0.201048029,0.114605447,NA,66.5,59.5,21.7,NA,0.25,NA,86.8,0.267241379
Harads,Sweden,HAR,66.13,20.88,2.2,SPI,R,0.6,470,0.201048029,0.114605447,NA,62.4,59.5,21.7,NA,0.25,NA,86.8,0.267241379
Harads,Sweden,HAR,66.13,20.88,2.994520548,SPI,R,0.6,470,0.201048029,0.114605447,NA,55.1,59.5,21.7,NA,0.25,NA,86.8,0.267241379
Harads,Sweden,HAR,66.13,20.88,3.950684932,SPI,R,0.6,470,0.201048029,0.114605447,NA,50.05,59.5,21.7,NA,0.25,NA,86.8,0.267241379
